timestamp,ch0_V_per_V,ch1_V_per_V,ch2_V_per_V,ch3_V_per_V
2026-04-20T18:45:44.522,0.00001350,-0.00063858,-0.00040324,-0.00022123
2026-04-20T18:45:44.524,0.00001350,-0.00063858,-0.00040324,-0.00022123
2026-04-20T18:45:44.525,0.00001350,-0.00063858,-0.00040324,-0.00021973
2026-04-20T18:45:44.527,0.00001350,-0.00063848,-0.00040324,-0.00021973
2026-04-20T18:45:44.529,0.00001350,-0.00063848,-0.00040279,-0.00021973
2026-04-20T18:45:44.530,0.00001352,-0.00063848,-0.00040279,-0.00021973
2026-04-20T18:45:44.532,0.00001352,-0.00063848,-0.00040279,-0.00021973
2026-04-20T18:45:44.533,0.00001352,-0.00063848,-0.00040279,-0.00021969
2026-04-20T18:45:44.535,0.00001352,-0.00063830,-0.00040279,-0.00021969
2026-04-20T18:45:44.536,0.00001352,-0.00063830,-0.00040149,-0.00021969
2026-04-20T18:45:44.538,0.00001352,-0.00063830,-0.00040149,-0.00021969
2026-04-20T18:45:44.539,0.00001338,-0.00063830,-0.00040149,-0.00021969
2026-04-20T18:45:44.541,0.00001338,-0.00063830,-0.00040149,-0.00021947
2026-04-20T18:45:44.542,0.00001338,-0.00063910,-0.00040149,-0.00021947
2026-04-20T18:45:44.544,0.00001338,-0.00063910,-0.00040149,-0.00021947
2026-04-20T18:45:44.546,0.00001338,-0.00063910,-0.00040123,-0.00021947
2026-04-20T18:45:44.547,0.00001332,-0.00063910,-0.00040123,-0.00021947
2026-04-20T18:45:44.549,0.00001332,-0.00063910,-0.00040123,-0.00022000
2026-04-20T18:45:44.550,0.00001332,-0.00063838,-0.00040123,-0.00022000
2026-04-20T18:45:44.552,0.00001332,-0.00063838,-0.00040123,-0.00022000
2026-04-20T18:45:44.553,0.00001332,-0.00063838,-0.00040041,-0.00022000
2026-04-20T18:45:44.555,0.00001362,-0.00063838,-0.00040041,-0.00022000
2026-04-20T18:45:44.556,0.00001362,-0.00063838,-0.00040041,-0.00022008
2026-04-20T18:45:44.558,0.00001362,-0.00063838,-0.00040041,-0.00022008
2026-04-20T18:45:44.559,0.00001362,-0.00063837,-0.00040041,-0.00022008
2026-04-20T18:45:44.561,0.00001362,-0.00063837,-0.00040032,-0.00022008
2026-04-20T18:45:44.563,0.00001327,-0.00063837,-0.00040032,-0.00022008
2026-04-20T18:45:44.564,0.00001327,-0.00063837,-0.00040032,-0.00022008
2026-04-20T18:45:44.566,0.00001327,-0.00063837,-0.00040032,-0.00022033
2026-04-20T18:45:44.567,0.00001327,-0.00063839,-0.00040032,-0.00022033
