timestamp,ch0_V_per_V
2026-04-06T23:01:00.685,0.00010580
2026-04-06T23:01:00.694,0.00011072
2026-04-06T23:01:00.702,0.00011661
2026-04-06T23:01:00.710,0.00012333
2026-04-06T23:01:00.719,0.00013060
2026-04-06T23:01:00.727,0.00013751
2026-04-06T23:01:00.736,0.00014466
2026-04-06T23:01:00.744,0.00015264
2026-04-06T23:01:00.753,0.00016244
2026-04-06T23:01:00.761,0.00017494
2026-04-06T23:01:00.769,0.00020991
2026-04-06T23:01:00.778,0.00022820
2026-04-06T23:01:00.786,0.00024429
2026-04-06T23:01:00.794,0.00025879
2026-04-06T23:01:00.803,0.00027201
2026-04-06T23:01:00.811,0.00028590
2026-04-06T23:01:00.819,0.00029944
2026-04-06T23:01:00.828,0.00031340
2026-04-06T23:01:00.836,0.00032831
2026-04-06T23:01:00.844,0.00034195
2026-04-06T23:01:00.852,0.00035482
2026-04-06T23:01:00.860,0.00036712
2026-04-06T23:01:00.869,0.00038010
2026-04-06T23:01:00.878,0.00039272
2026-04-06T23:01:00.886,0.00040314
2026-04-06T23:01:00.894,0.00041166
2026-04-06T23:01:00.902,0.00041852
2026-04-06T23:01:00.910,0.00042347
2026-04-06T23:01:00.919,0.00042737
2026-04-06T23:01:00.927,0.00043072
2026-04-06T23:01:00.935,0.00043437
2026-04-06T23:01:00.943,0.00043819
2026-04-06T23:01:00.952,0.00044236
2026-04-06T23:01:00.960,0.00044664
2026-04-06T23:01:00.968,0.00045060
2026-04-06T23:01:00.976,0.00045310
2026-04-06T23:01:00.984,0.00045429
2026-04-06T23:01:00.993,0.00045457
2026-04-06T23:01:01.001,0.00045421
2026-04-06T23:01:01.009,0.00045702
2026-04-06T23:01:01.018,0.00045755
2026-04-06T23:01:01.026,0.00045521
2026-04-06T23:01:01.034,0.00044793
2026-04-06T23:01:01.043,0.00043614
2026-04-06T23:01:01.051,0.00042156
2026-04-06T23:01:01.059,0.00040522
2026-04-06T23:01:01.068,0.00038689
2026-04-06T23:01:01.076,0.00036788
2026-04-06T23:01:01.085,0.00034939
2026-04-06T23:01:01.093,0.00033104
2026-04-06T23:01:01.101,0.00031273
2026-04-06T23:01:01.110,0.00029357
2026-04-06T23:01:01.118,0.00027492
2026-04-06T23:01:01.126,0.00025714
2026-04-06T23:01:01.135,0.00023828
2026-04-06T23:01:01.143,0.00022048
2026-04-06T23:01:01.151,0.00020374
2026-04-06T23:01:01.160,0.00018868
2026-04-06T23:01:01.168,0.00017511
2026-04-06T23:01:01.176,0.00016245
2026-04-06T23:01:01.184,0.00015142
2026-04-06T23:01:01.193,0.00014103
2026-04-06T23:01:01.201,0.00013100
2026-04-06T23:01:01.209,0.00012137
2026-04-06T23:01:01.218,0.00010613
2026-04-06T23:01:01.226,0.00010068
2026-04-06T23:01:01.235,0.00009664
2026-04-06T23:01:01.243,0.00009347
2026-04-06T23:01:01.252,0.00009172
2026-04-06T23:01:01.260,0.00009035
2026-04-06T23:01:01.268,0.00008887
2026-04-06T23:01:01.277,0.00008747
2026-04-06T23:01:01.285,0.00008559
2026-04-06T23:01:01.293,0.00008428
2026-04-06T23:01:01.302,0.00008262
2026-04-06T23:01:01.310,0.00008143
2026-04-06T23:01:01.318,0.00008013
2026-04-06T23:01:01.327,0.00007839
2026-04-06T23:01:01.335,0.00007649
2026-04-06T23:01:01.344,0.00007449
2026-04-06T23:01:01.352,0.00007213
2026-04-06T23:01:01.360,0.00006978
2026-04-06T23:01:01.368,0.00006737
2026-04-06T23:01:01.377,0.00006547
2026-04-06T23:01:01.385,0.00006370
2026-04-06T23:01:01.393,0.00005990
2026-04-06T23:01:01.402,0.00005829
2026-04-06T23:01:01.410,0.00005671
2026-04-06T23:01:01.419,0.00005492
2026-04-06T23:01:01.427,0.00005328
2026-04-06T23:01:01.436,0.00005153
2026-04-06T23:01:01.444,0.00004969
2026-04-06T23:01:01.453,0.00004768
2026-04-06T23:01:01.461,0.00004565
2026-04-06T23:01:01.469,0.00004397
2026-04-06T23:01:01.477,0.00004273
2026-04-06T23:01:01.485,0.00004191
2026-04-06T23:01:01.494,0.00004134
2026-04-06T23:01:01.502,0.00004094
2026-04-06T23:01:01.510,0.00004043
