timestamp,ch0_V_per_V,ch1_V_per_V,ch2_V_per_V,ch3_V_per_V
2026-04-20T18:46:27.266,0.00001023,-0.00029261,0.00018957,-0.00002325
2026-04-20T18:46:27.267,0.00001023,-0.00029261,0.00019020,-0.00002325
2026-04-20T18:46:27.269,0.00001023,-0.00029261,0.00019020,-0.00002325
2026-04-20T18:46:27.270,0.00001023,-0.00029261,0.00019020,-0.00002362
2026-04-20T18:46:27.272,0.00001023,-0.00029060,0.00019020,-0.00002362
2026-04-20T18:46:27.273,0.00001232,-0.00029060,0.00019020,-0.00002362
2026-04-20T18:46:27.275,0.00001232,-0.00029060,0.00019020,-0.00002362
2026-04-20T18:46:27.276,0.00001232,-0.00029060,0.00019166,-0.00002362
2026-04-20T18:46:27.278,0.00001232,-0.00029060,0.00019166,-0.00002228
2026-04-20T18:46:27.280,0.00001232,-0.00029034,0.00019166,-0.00002228
2026-04-20T18:46:27.281,0.00001387,-0.00029034,0.00019166,-0.00002228
2026-04-20T18:46:27.283,0.00001387,-0.00029034,0.00019166,-0.00002228
2026-04-20T18:46:27.284,0.00001387,-0.00029034,0.00019300,-0.00002228
2026-04-20T18:46:27.286,0.00001387,-0.00029034,0.00019300,-0.00002172
2026-04-20T18:46:27.287,0.00001387,-0.00028840,0.00019300,-0.00002172
2026-04-20T18:46:27.289,0.00001387,-0.00028840,0.00019300,-0.00002172
2026-04-20T18:46:27.290,0.00001364,-0.00028840,0.00019300,-0.00002172
2026-04-20T18:46:27.292,0.00001364,-0.00028840,0.00019411,-0.00002172
2026-04-20T18:46:27.293,0.00001364,-0.00028840,0.00019411,-0.00002218
2026-04-20T18:46:27.295,0.00001364,-0.00028840,0.00019411,-0.00002218
2026-04-20T18:46:27.296,0.00001364,-0.00028759,0.00019411,-0.00002218
2026-04-20T18:46:27.298,0.00001215,-0.00028759,0.00019411,-0.00002218
2026-04-20T18:46:27.299,0.00001215,-0.00028759,0.00019458,-0.00002218
2026-04-20T18:46:27.301,0.00001215,-0.00028759,0.00019458,-0.00002261
2026-04-20T18:46:27.303,0.00001215,-0.00028759,0.00019458,-0.00002261
2026-04-20T18:46:27.304,0.00001215,-0.00028607,0.00019458,-0.00002261
2026-04-20T18:46:27.306,0.00001327,-0.00028607,0.00019458,-0.00002261
2026-04-20T18:46:27.307,0.00001327,-0.00028607,0.00019574,-0.00002261
2026-04-20T18:46:27.309,0.00001327,-0.00028607,0.00019574,-0.00002261
2026-04-20T18:46:27.310,0.00001327,-0.00028607,0.00019574,-0.00002255
2026-04-20T18:46:27.312,0.00001327,-0.00028593,0.00019574,-0.00002255
2026-04-20T18:46:27.313,0.00001311,-0.00028593,0.00019574,-0.00002255
2026-04-20T18:46:27.315,0.00001311,-0.00028593,0.00019574,-0.00002255
2026-04-20T18:46:27.316,0.00001311,-0.00028593,0.00019648,-0.00002255
2026-04-20T18:46:27.318,0.00001311,-0.00028593,0.00019648,-0.00002291
2026-04-20T18:46:27.319,0.00001311,-0.00028420,0.00019648,-0.00002291
2026-04-20T18:46:27.321,0.00001231,-0.00028420,0.00019648,-0.00002291
2026-04-20T18:46:27.323,0.00001231,-0.00028420,0.00019648,-0.00002291
2026-04-20T18:46:27.324,0.00001231,-0.00028420,0.00019785,-0.00002291
2026-04-20T18:46:27.326,0.00001231,-0.00028420,0.00019785,-0.00002277
2026-04-20T18:46:27.327,0.00001231,-0.00028251,0.00019785,-0.00002277
2026-04-20T18:46:27.329,0.00001231,-0.00028251,0.00019785,-0.00002277
2026-04-20T18:46:27.330,0.00001323,-0.00028251,0.00019785,-0.00002277
2026-04-20T18:46:27.332,0.00001323,-0.00028251,0.00019870,-0.00002277
2026-04-20T18:46:27.333,0.00001323,-0.00028251,0.00019870,-0.00002332
2026-04-20T18:46:27.335,0.00001323,-0.00028251,0.00019870,-0.00002332
2026-04-20T18:46:27.336,0.00001323,-0.00028101,0.00019870,-0.00002332
2026-04-20T18:46:27.338,0.00001339,-0.00028101,0.00019870,-0.00002332
2026-04-20T18:46:27.339,0.00001339,-0.00028101,0.00019907,-0.00002332
2026-04-20T18:46:27.341,0.00001339,-0.00028101,0.00019907,-0.00002214
2026-04-20T18:46:27.342,0.00001339,-0.00028101,0.00019907,-0.00002214
2026-04-20T18:46:27.344,0.00001339,-0.00027935,0.00019907,-0.00002214
2026-04-20T18:46:27.346,0.00001336,-0.00027935,0.00019907,-0.00002214
2026-04-20T18:46:27.347,0.00001336,-0.00027935,0.00019956,-0.00002214
2026-04-20T18:46:27.349,0.00001336,-0.00027935,0.00019956,-0.00002214
2026-04-20T18:46:27.350,0.00001336,-0.00027935,0.00019956,-0.00002241
2026-04-20T18:46:27.352,0.00001336,-0.00027789,0.00019956,-0.00002241
2026-04-20T18:46:27.353,0.00001333,-0.00027789,0.00019956,-0.00002241
2026-04-20T18:46:27.355,0.00001333,-0.00027789,0.00019956,-0.00002241
2026-04-20T18:46:27.356,0.00001333,-0.00027789,0.00019994,-0.00002241
2026-04-20T18:46:27.358,0.00001333,-0.00027789,0.00019994,-0.00002243
2026-04-20T18:46:27.359,0.00001333,-0.00027627,0.00019994,-0.00002243
2026-04-20T18:46:27.361,0.00001309,-0.00027627,0.00019994,-0.00002243
2026-04-20T18:46:27.362,0.00001309,-0.00027627,0.00019994,-0.00002243
2026-04-20T18:46:27.364,0.00001309,-0.00027627,0.00020020,-0.00002243
2026-04-20T18:46:27.365,0.00001309,-0.00027627,0.00020020,-0.00002267
