timestamp,ch0_V_per_V
2026-04-15T21:52:47.769,0.00010546
2026-04-15T21:52:47.777,0.00011020
2026-04-15T21:52:47.786,0.00011401
2026-04-15T21:52:47.794,0.00011877
2026-04-15T21:52:47.803,0.00012361
2026-04-15T21:52:47.811,0.00012775
2026-04-15T21:52:47.819,0.00013213
2026-04-15T21:52:47.828,0.00013712
2026-04-15T21:52:47.836,0.00014695
2026-04-15T21:52:47.845,0.00015169
2026-04-15T21:52:47.853,0.00015651
2026-04-15T21:52:47.861,0.00015948
2026-04-15T21:52:47.870,0.00016173
2026-04-15T21:52:47.878,0.00016343
2026-04-15T21:52:47.887,0.00016473
2026-04-15T21:52:47.895,0.00016608
2026-04-15T21:52:47.903,0.00016519
2026-04-15T21:52:47.912,0.00016282
2026-04-15T21:52:47.920,0.00015947
2026-04-15T21:52:47.928,0.00015515
2026-04-15T21:52:47.937,0.00014981
2026-04-15T21:52:47.945,0.00014353
2026-04-15T21:52:47.953,0.00013620
2026-04-15T21:52:47.962,0.00012833
2026-04-15T21:52:47.970,0.00011934
2026-04-15T21:52:47.978,0.00011070
2026-04-15T21:52:47.987,0.00010319
2026-04-15T21:52:47.996,0.00009621
2026-04-15T21:52:48.004,0.00008435
2026-04-15T21:52:48.013,0.00007935
2026-04-15T21:52:48.021,0.00007494
2026-04-15T21:52:48.030,0.00007037
2026-04-15T21:52:48.038,0.00006556
2026-04-15T21:52:48.047,0.00006087
2026-04-15T21:52:48.056,0.00005682
2026-04-15T21:52:48.064,0.00005333
2026-04-15T21:52:48.073,0.00005083
2026-04-15T21:52:48.081,0.00004870
2026-04-15T21:52:48.090,0.00004722
2026-04-15T21:52:48.098,0.00004599
2026-04-15T21:52:48.107,0.00004479
2026-04-15T21:52:48.115,0.00004371
2026-04-15T21:52:48.124,0.00004224
2026-04-15T21:52:48.132,0.00003920
2026-04-15T21:52:48.141,0.00003729
2026-04-15T21:52:48.150,0.00003545
2026-04-15T21:52:48.158,0.00003326
2026-04-15T21:52:48.166,0.00003118
2026-04-15T21:52:48.175,0.00002962
2026-04-15T21:52:48.183,0.00002849
2026-04-15T21:52:48.192,0.00002580
2026-04-15T21:52:48.200,0.00002511
2026-04-15T21:52:48.208,0.00002432
2026-04-15T21:52:48.217,0.00002325
2026-04-15T21:52:48.225,0.00002220
2026-04-15T21:52:48.234,0.00002159
2026-04-15T21:52:48.242,0.00002107
2026-04-15T21:52:48.251,0.00002039
2026-04-15T21:52:48.259,0.00001959
2026-04-15T21:52:48.268,0.00001862
2026-04-15T21:52:48.276,0.00001715
2026-04-15T21:52:48.285,0.00001644
2026-04-15T21:52:48.294,0.00001569
2026-04-15T21:52:48.302,0.00001499
2026-04-15T21:52:48.310,0.00001415
2026-04-15T21:52:48.319,0.00001367
2026-04-15T21:52:48.328,0.00001303
2026-04-15T21:52:48.336,0.00001258
2026-04-15T21:52:48.345,0.00001191
2026-04-15T21:52:48.353,0.00001166
2026-04-15T21:52:48.362,0.00001099
2026-04-15T21:52:48.370,0.00001088
2026-04-15T21:52:48.379,0.00001055
2026-04-15T21:52:48.387,0.00001024
2026-04-15T21:52:48.396,0.00000999
2026-04-15T21:52:48.405,0.00001002
2026-04-15T21:52:48.413,0.00000968
2026-04-15T21:52:48.421,0.00000958
2026-04-15T21:52:48.430,0.00000956
2026-04-15T21:52:48.438,0.00000968
2026-04-15T21:52:48.447,0.00000915
2026-04-15T21:52:48.455,0.00000941
2026-04-15T21:52:48.463,0.00000950
2026-04-15T21:52:48.472,0.00000956
2026-04-15T21:52:48.480,0.00000963
2026-04-15T21:52:48.489,0.00000949
2026-04-15T21:52:48.497,0.00000939
2026-04-15T21:52:48.506,0.00000926
2026-04-15T21:52:48.514,0.00000938
2026-04-15T21:52:48.522,0.00000929
2026-04-15T21:52:48.531,0.00000920
2026-04-15T21:52:48.540,0.00000940
2026-04-15T21:52:48.548,0.00000906
2026-04-15T21:52:48.557,0.00000911
2026-04-15T21:52:48.565,0.00000912
2026-04-15T21:52:48.573,0.00000902
2026-04-15T21:52:48.582,0.00000903
2026-04-15T21:52:48.591,0.00000901
2026-04-15T21:52:48.599,0.00000899
2026-04-15T21:52:48.608,0.00000909
