timestamp,ch0_V_per_V
2026-04-29T22:06:05.322,0.00010024
2026-04-29T22:06:05.372,0.00011526
2026-04-29T22:06:05.422,0.00012889
2026-04-29T22:06:05.472,0.00014330
2026-04-29T22:06:05.522,0.00015792
2026-04-29T22:06:05.572,0.00017185
2026-04-29T22:06:05.622,0.00018340
2026-04-29T22:06:05.673,0.00019403
2026-04-29T22:06:05.723,0.00020572
2026-04-29T22:06:05.773,0.00021729
2026-04-29T22:06:05.823,0.00023711
2026-04-29T22:06:05.873,0.00026879
2026-04-29T22:06:05.923,0.00031201
2026-04-29T22:06:05.973,0.00036785
2026-04-29T22:06:06.024,0.00042927
2026-04-29T22:06:06.074,0.00047733
2026-04-29T22:06:06.124,0.00049697
2026-04-29T22:06:06.174,0.00050102
2026-04-29T22:06:06.225,0.00050163
2026-04-29T22:06:06.275,0.00050377
2026-04-29T22:06:06.326,0.00050244
2026-04-29T22:06:06.376,0.00049983
2026-04-29T22:06:06.427,0.00048006
2026-04-29T22:06:06.477,0.00043091
2026-04-29T22:06:06.528,0.00037029
2026-04-29T22:06:06.578,0.00030208
2026-04-29T22:06:06.629,0.00023948
2026-04-29T22:06:06.679,0.00020313
2026-04-29T22:06:06.729,0.00018179
2026-04-29T22:06:06.780,0.00016775
2026-04-29T22:06:06.830,0.00015716
2026-04-29T22:06:06.880,0.00014398
2026-04-29T22:06:06.930,0.00012695
2026-04-29T22:06:06.981,0.00010936
2026-04-29T22:06:07.031,0.00009315
2026-04-29T22:06:07.081,0.00008133
2026-04-29T22:06:07.132,0.00007280
2026-04-29T22:06:07.182,0.00006824
2026-04-29T22:06:07.232,0.00006691
2026-04-29T22:06:07.282,0.00006735
2026-04-29T22:06:07.332,0.00006952
2026-04-29T22:06:07.383,0.00007204
2026-04-29T22:06:07.433,0.00007495
2026-04-29T22:06:07.483,0.00007648
2026-04-29T22:06:07.533,0.00007890
2026-04-29T22:06:07.584,0.00008405
2026-04-29T22:06:07.634,0.00009239
2026-04-29T22:06:07.685,0.00010188
2026-04-29T22:06:07.735,0.00011098
2026-04-29T22:06:07.785,0.00012038
2026-04-29T22:06:07.835,0.00013209
2026-04-29T22:06:07.885,0.00014426
2026-04-29T22:06:07.935,0.00016006
2026-04-29T22:06:07.986,0.00018180
2026-04-29T22:06:08.036,0.00020774
2026-04-29T22:06:08.086,0.00023955
2026-04-29T22:06:08.136,0.00026937
2026-04-29T22:06:08.186,0.00029588
2026-04-29T22:06:08.236,0.00032171
2026-04-29T22:06:08.286,0.00034609
2026-04-29T22:06:08.337,0.00036796
2026-04-29T22:06:08.387,0.00039032
2026-04-29T22:06:08.437,0.00041725
2026-04-29T22:06:08.487,0.00044652
2026-04-29T22:06:08.537,0.00046651
2026-04-29T22:06:08.587,0.00048194
2026-04-29T22:06:08.637,0.00049742
2026-04-29T22:06:08.687,0.00050604
2026-04-29T22:06:08.737,0.00049386
2026-04-29T22:06:08.788,0.00046570
2026-04-29T22:06:08.838,0.00042685
2026-04-29T22:06:08.888,0.00038252
2026-04-29T22:06:08.938,0.00033878
2026-04-29T22:06:08.988,0.00029924
2026-04-29T22:06:09.038,0.00026108
2026-04-29T22:06:09.088,0.00022390
2026-04-29T22:06:09.138,0.00018816
2026-04-29T22:06:09.188,0.00015484
2026-04-29T22:06:09.239,0.00012522
2026-04-29T22:06:09.289,0.00010201
2026-04-29T22:06:09.339,0.00008791
2026-04-29T22:06:09.389,0.00007642
2026-04-29T22:06:09.439,0.00006763
2026-04-29T22:06:09.489,0.00006150
2026-04-29T22:06:09.539,0.00005681
2026-04-29T22:06:09.590,0.00005168
2026-04-29T22:06:09.640,0.00004720
2026-04-29T22:06:09.690,0.00004376
2026-04-29T22:06:09.740,0.00004117
2026-04-29T22:06:09.790,0.00003999
2026-04-29T22:06:09.840,0.00003940
2026-04-29T22:06:09.890,0.00003866
2026-04-29T22:06:09.940,0.00003785
2026-04-29T22:06:09.990,0.00003758
2026-04-29T22:06:10.040,0.00003755
2026-04-29T22:06:10.090,0.00003655
2026-04-29T22:06:10.140,0.00003508
2026-04-29T22:06:10.191,0.00003351
2026-04-29T22:06:10.241,0.00003216
2026-04-29T22:06:10.291,0.00003085
