timestamp,ch0_V_per_V
2026-04-29T22:09:57.478,0.00016257
2026-04-29T22:09:57.480,0.00017634
2026-04-29T22:09:57.482,0.00019236
2026-04-29T22:09:57.485,0.00019965
2026-04-29T22:09:57.487,0.00020151
2026-04-29T22:09:57.490,0.00020684
2026-04-29T22:09:57.492,0.00021417
2026-04-29T22:09:57.495,0.00021926
2026-04-29T22:09:57.497,0.00023023
2026-04-29T22:09:57.500,0.00023973
2026-04-29T22:09:57.502,0.00024665
2026-04-29T22:09:57.505,0.00024918
2026-04-29T22:09:57.507,0.00024984
2026-04-29T22:09:57.509,0.00025376
2026-04-29T22:09:57.512,0.00025944
2026-04-29T22:09:57.514,0.00026733
2026-04-29T22:09:57.517,0.00026825
2026-04-29T22:09:57.519,0.00026870
2026-04-29T22:09:57.522,0.00026865
2026-04-29T22:09:57.524,0.00026652
2026-04-29T22:09:57.526,0.00026299
2026-04-29T22:09:57.529,0.00026018
2026-04-29T22:09:57.531,0.00026203
2026-04-29T22:09:57.533,0.00026381
2026-04-29T22:09:57.535,0.00026515
2026-04-29T22:09:57.538,0.00026706
2026-04-29T22:09:57.540,0.00027006
2026-04-29T22:09:57.543,0.00027298
2026-04-29T22:09:57.545,0.00027479
2026-04-29T22:09:57.547,0.00027533
2026-04-29T22:09:57.550,0.00027503
2026-04-29T22:09:57.552,0.00027465
2026-04-29T22:09:57.555,0.00027420
2026-04-29T22:09:57.557,0.00027416
2026-04-29T22:09:57.560,0.00027502
2026-04-29T22:09:57.562,0.00027655
2026-04-29T22:09:57.564,0.00027977
2026-04-29T22:09:57.566,0.00028099
2026-04-29T22:09:57.569,0.00028193
2026-04-29T22:09:57.571,0.00028228
2026-04-29T22:09:57.573,0.00028202
2026-04-29T22:09:57.576,0.00028162
2026-04-29T22:09:57.578,0.00028144
2026-04-29T22:09:57.581,0.00028149
2026-04-29T22:09:57.583,0.00028142
2026-04-29T22:09:57.586,0.00028142
2026-04-29T22:09:57.588,0.00028119
2026-04-29T22:09:57.590,0.00028045
2026-04-29T22:09:57.593,0.00027906
2026-04-29T22:09:57.595,0.00027745
2026-04-29T22:09:57.597,0.00027605
2026-04-29T22:09:57.599,0.00027507
2026-04-29T22:09:57.601,0.00027368
2026-04-29T22:09:57.603,0.00027323
2026-04-29T22:09:57.605,0.00027301
2026-04-29T22:09:57.608,0.00027263
2026-04-29T22:09:57.610,0.00027165
2026-04-29T22:09:57.613,0.00027018
2026-04-29T22:09:57.615,0.00026842
2026-04-29T22:09:57.617,0.00026648
2026-04-29T22:09:57.620,0.00026438
2026-04-29T22:09:57.622,0.00026228
2026-04-29T22:09:57.624,0.00025920
2026-04-29T22:09:57.627,0.00025795
2026-04-29T22:09:57.629,0.00025640
2026-04-29T22:09:57.631,0.00025460
2026-04-29T22:09:57.634,0.00025250
2026-04-29T22:09:57.636,0.00025024
2026-04-29T22:09:57.638,0.00024770
2026-04-29T22:09:57.641,0.00024469
2026-04-29T22:09:57.643,0.00023794
2026-04-29T22:09:57.645,0.00023794
