timestamp,ch0_V_per_V
2026-04-29T22:09:29.580,0.00013140
2026-04-29T22:09:29.582,0.00013140
2026-04-29T22:09:29.584,0.00013641
2026-04-29T22:09:29.586,0.00014152
2026-04-29T22:09:29.588,0.00014675
2026-04-29T22:09:29.590,0.00015206
2026-04-29T22:09:29.592,0.00015741
2026-04-29T22:09:29.594,0.00016280
2026-04-29T22:09:29.596,0.00016807
2026-04-29T22:09:29.598,0.00017338
2026-04-29T22:09:29.601,0.00017877
2026-04-29T22:09:29.603,0.00018420
2026-04-29T22:09:29.605,0.00018951
2026-04-29T22:09:29.607,0.00019469
2026-04-29T22:09:29.610,0.00020522
2026-04-29T22:09:29.612,0.00021066
2026-04-29T22:09:29.614,0.00021620
2026-04-29T22:09:29.616,0.00022187
2026-04-29T22:09:29.619,0.00022765
2026-04-29T22:09:29.621,0.00023350
2026-04-29T22:09:29.623,0.00023946
2026-04-29T22:09:29.625,0.00024546
2026-04-29T22:09:29.627,0.00025146
2026-04-29T22:09:29.629,0.00025753
2026-04-29T22:09:29.631,0.00026363
2026-04-29T22:09:29.633,0.00026981
2026-04-29T22:09:29.635,0.00027597
2026-04-29T22:09:29.637,0.00028209
2026-04-29T22:09:29.640,0.00028794
2026-04-29T22:09:29.642,0.00029362
2026-04-29T22:09:29.644,0.00029913
2026-04-29T22:09:29.646,0.00030436
2026-04-29T22:09:29.648,0.00030946
2026-04-29T22:09:29.650,0.00031481
2026-04-29T22:09:29.652,0.00032045
2026-04-29T22:09:29.654,0.00032534
2026-04-29T22:09:29.657,0.00032953
2026-04-29T22:09:29.659,0.00033356
2026-04-29T22:09:29.661,0.00033850
2026-04-29T22:09:29.663,0.00034392
2026-04-29T22:09:29.665,0.00034916
2026-04-29T22:09:29.667,0.00035364
2026-04-29T22:09:29.669,0.00035806
2026-04-29T22:09:29.671,0.00036320
2026-04-29T22:09:29.673,0.00036900
2026-04-29T22:09:29.675,0.00037419
2026-04-29T22:09:29.677,0.00037821
2026-04-29T22:09:29.679,0.00038156
2026-04-29T22:09:29.682,0.00038486
2026-04-29T22:09:29.684,0.00038822
2026-04-29T22:09:29.686,0.00039117
2026-04-29T22:09:29.688,0.00039350
2026-04-29T22:09:29.690,0.00039560
2026-04-29T22:09:29.692,0.00039803
2026-04-29T22:09:29.694,0.00040075
2026-04-29T22:09:29.696,0.00040337
2026-04-29T22:09:29.699,0.00040563
2026-04-29T22:09:29.701,0.00040773
2026-04-29T22:09:29.703,0.00040979
2026-04-29T22:09:29.705,0.00041163
2026-04-29T22:09:29.707,0.00041297
2026-04-29T22:09:29.709,0.00041383
2026-04-29T22:09:29.711,0.00041447
2026-04-29T22:09:29.713,0.00041507
2026-04-29T22:09:29.715,0.00041561
2026-04-29T22:09:29.717,0.00041586
2026-04-29T22:09:29.719,0.00041577
2026-04-29T22:09:29.721,0.00041529
2026-04-29T22:09:29.724,0.00041418
2026-04-29T22:09:29.726,0.00041346
2026-04-29T22:09:29.728,0.00041222
2026-04-29T22:09:29.731,0.00041058
