timestamp,ch0_V_per_V
2026-04-29T22:08:37.436,0.00004208
2026-04-29T22:08:37.438,0.00002709
2026-04-29T22:08:37.440,0.00000975
2026-04-29T22:08:37.442,0.00001251
2026-04-29T22:08:37.444,0.00001576
2026-04-29T22:08:37.446,0.00002379
2026-04-29T22:08:37.448,0.00002583
2026-04-29T22:08:37.450,0.00002939
2026-04-29T22:08:37.452,0.00002825
2026-04-29T22:08:37.454,0.00002282
2026-04-29T22:08:37.457,0.00001493
2026-04-29T22:08:37.459,0.00001660
2026-04-29T22:08:37.461,0.00002277
2026-04-29T22:08:37.463,0.00002970
2026-04-29T22:08:37.465,0.00002788
2026-04-29T22:08:37.467,0.00002445
2026-04-29T22:08:37.469,0.00002000
2026-04-29T22:08:37.471,0.00002280
2026-04-29T22:08:37.473,0.00002376
2026-04-29T22:08:37.475,0.00002230
2026-04-29T22:08:37.477,0.00002029
2026-04-29T22:08:37.479,0.00002017
2026-04-29T22:08:37.482,0.00002344
2026-04-29T22:08:37.484,0.00002419
2026-04-29T22:08:37.486,0.00002366
2026-04-29T22:08:37.488,0.00002168
2026-04-29T22:08:37.490,0.00002168
2026-04-29T22:08:37.492,0.00002328
2026-04-29T22:08:37.494,0.00002510
2026-04-29T22:08:37.496,0.00002511
2026-04-29T22:08:37.498,0.00002327
2026-04-29T22:08:37.500,0.00002203
2026-04-29T22:08:37.503,0.00002392
2026-04-29T22:08:37.505,0.00003133
2026-04-29T22:08:37.507,0.00004259
2026-04-29T22:08:37.509,0.00005552
2026-04-29T22:08:37.511,0.00006669
2026-04-29T22:08:37.513,0.00007414
2026-04-29T22:08:37.515,0.00007499
2026-04-29T22:08:37.517,0.00007015
2026-04-29T22:08:37.519,0.00006074
2026-04-29T22:08:37.521,0.00004996
2026-04-29T22:08:37.523,0.00003965
2026-04-29T22:08:37.526,0.00003181
2026-04-29T22:08:37.528,0.00002668
2026-04-29T22:08:37.530,0.00002369
2026-04-29T22:08:37.532,0.00002085
2026-04-29T22:08:37.534,0.00002087
2026-04-29T22:08:37.536,0.00002087
2026-04-29T22:08:37.538,0.00002161
2026-04-29T22:08:37.540,0.00002271
2026-04-29T22:08:37.542,0.00002312
2026-04-29T22:08:37.544,0.00002377
2026-04-29T22:08:37.547,0.00002466
2026-04-29T22:08:37.549,0.00002466
2026-04-29T22:08:37.551,0.00002405
2026-04-29T22:08:37.553,0.00002610
2026-04-29T22:08:37.555,0.00002563
2026-04-29T22:08:37.558,0.00002347
2026-04-29T22:08:37.560,0.00002130
2026-04-29T22:08:37.562,0.00002169
2026-04-29T22:08:37.564,0.00002345
2026-04-29T22:08:37.566,0.00002426
2026-04-29T22:08:37.568,0.00002322
2026-04-29T22:08:37.570,0.00002244
2026-04-29T22:08:37.573,0.00002357
2026-04-29T22:08:37.575,0.00002437
2026-04-29T22:08:37.577,0.00002390
2026-04-29T22:08:37.579,0.00002232
2026-04-29T22:08:37.581,0.00002198
2026-04-29T22:08:37.583,0.00002311
2026-04-29T22:08:37.585,0.00002411
2026-04-29T22:08:37.588,0.00002382
2026-04-29T22:08:37.590,0.00002264
2026-04-29T22:08:37.592,0.00002259
2026-04-29T22:08:37.594,0.00002353
2026-04-29T22:08:37.597,0.00002449
2026-04-29T22:08:37.599,0.00002369
2026-04-29T22:08:37.601,0.00002301
2026-04-29T22:08:37.604,0.00002283
2026-04-29T22:08:37.606,0.00002298
2026-04-29T22:08:37.608,0.00002297
2026-04-29T22:08:37.610,0.00002281
2026-04-29T22:08:37.612,0.00002268
2026-04-29T22:08:37.614,0.00002304
2026-04-29T22:08:37.616,0.00002350
2026-04-29T22:08:37.618,0.00002375
2026-04-29T22:08:37.621,0.00002355
2026-04-29T22:08:37.623,0.00002328
2026-04-29T22:08:37.625,0.00002334
2026-04-29T22:08:37.627,0.00002365
2026-04-29T22:08:37.629,0.00002369
2026-04-29T22:08:37.631,0.00002337
2026-04-29T22:08:37.633,0.00002295
2026-04-29T22:08:37.635,0.00002280
2026-04-29T22:08:37.637,0.00002294
2026-04-29T22:08:37.640,0.00002321
2026-04-29T22:08:37.642,0.00002339
2026-04-29T22:08:37.644,0.00002402
2026-04-29T22:08:37.647,0.00002640
2026-04-29T22:08:37.649,0.00002462
2026-04-29T22:08:37.651,0.00002192
2026-04-29T22:08:37.654,0.00002091
2026-04-29T22:08:37.656,0.00002206
2026-04-29T22:08:37.659,0.00002385
2026-04-29T22:08:37.661,0.00002354
2026-04-29T22:08:37.664,0.00002226
2026-04-29T22:08:37.666,0.00002303
2026-04-29T22:08:37.669,0.00002330
2026-04-29T22:08:37.671,0.00002292
2026-04-29T22:08:37.674,0.00002239
2026-04-29T22:08:37.676,0.00002255
2026-04-29T22:08:37.678,0.00002306
2026-04-29T22:08:37.680,0.00002244
2026-04-29T22:08:37.683,0.00002215
2026-04-29T22:08:37.685,0.00002254
2026-04-29T22:08:37.687,0.00002319
2026-04-29T22:08:37.689,0.00002345
2026-04-29T22:08:37.691,0.00002307
2026-04-29T22:08:37.693,0.00002266
2026-04-29T22:08:37.696,0.00002257
2026-04-29T22:08:37.698,0.00002283
2026-04-29T22:08:37.700,0.00002301
2026-04-29T22:08:37.703,0.00002300
2026-04-29T22:08:37.705,0.00002294
2026-04-29T22:08:37.707,0.00002286
2026-04-29T22:08:37.709,0.00002285
2026-04-29T22:08:37.711,0.00002285
2026-04-29T22:08:37.713,0.00002278
2026-04-29T22:08:37.715,0.00002265
2026-04-29T22:08:37.718,0.00002289
2026-04-29T22:08:37.720,0.00002309
2026-04-29T22:08:37.722,0.00002309
2026-04-29T22:08:37.724,0.00002322
2026-04-29T22:08:37.727,0.00002289
2026-04-29T22:08:37.729,0.00002279
2026-04-29T22:08:37.731,0.00002279
2026-04-29T22:08:37.733,0.00002273
2026-04-29T22:08:37.735,0.00002283
2026-04-29T22:08:37.737,0.00002303
2026-04-29T22:08:37.739,0.00002318
2026-04-29T22:08:37.741,0.00002313
2026-04-29T22:08:37.744,0.00002303
2026-04-29T22:08:37.746,0.00002292
2026-04-29T22:08:37.748,0.00002279
2026-04-29T22:08:37.751,0.00002280
2026-04-29T22:08:37.753,0.00002283
2026-04-29T22:08:37.755,0.00002298
2026-04-29T22:08:37.757,0.00002317
2026-04-29T22:08:37.759,0.00002485
2026-04-29T22:08:37.761,0.00002574
2026-04-29T22:08:37.763,0.00002530
2026-04-29T22:08:37.765,0.00002391
2026-04-29T22:08:37.767,0.00002253
2026-04-29T22:08:37.770,0.00002371
2026-04-29T22:08:37.772,0.00002371
2026-04-29T22:08:37.774,0.00002361
2026-04-29T22:08:37.776,0.00002277
2026-04-29T22:08:37.779,0.00002330
2026-04-29T22:08:37.781,0.00002398
2026-04-29T22:08:37.783,0.00002374
2026-04-29T22:08:37.785,0.00002293
2026-04-29T22:08:37.787,0.00002271
2026-04-29T22:08:37.789,0.00002301
2026-04-29T22:08:37.791,0.00002352
2026-04-29T22:08:37.794,0.00002334
2026-04-29T22:08:37.796,0.00002305
2026-04-29T22:08:37.798,0.00002304
2026-04-29T22:08:37.800,0.00002358
2026-04-29T22:08:37.802,0.00002396
2026-04-29T22:08:37.804,0.00002364
2026-04-29T22:08:37.807,0.00002295
2026-04-29T22:08:37.809,0.00002267
2026-04-29T22:08:37.811,0.00002314
2026-04-29T22:08:37.813,0.00002363
2026-04-29T22:08:37.815,0.00002354
2026-04-29T22:08:37.817,0.00002313
2026-04-29T22:08:37.819,0.00002293
2026-04-29T22:08:37.821,0.00002319
2026-04-29T22:08:37.823,0.00002349
2026-04-29T22:08:37.825,0.00002324
2026-04-29T22:08:37.827,0.00002305
2026-04-29T22:08:37.830,0.00002396
2026-04-29T22:08:37.832,0.00002563
2026-04-29T22:08:37.834,0.00002403
2026-04-29T22:08:37.836,0.00002403
2026-04-29T22:08:37.838,0.00002198
2026-04-29T22:08:37.841,0.00002296
2026-04-29T22:08:37.843,0.00002369
2026-04-29T22:08:37.845,0.00002297
2026-04-29T22:08:37.847,0.00002223
2026-04-29T22:08:37.850,0.00002238
2026-04-29T22:08:37.852,0.00002312
2026-04-29T22:08:37.854,0.00002330
