timestamp,ch0_V_per_V
2026-04-29T22:14:54.635,0.00012182
2026-04-29T22:14:54.637,0.00012188
2026-04-29T22:14:54.638,0.00012191
2026-04-29T22:14:54.640,0.00012200
2026-04-29T22:14:54.641,0.00012200
2026-04-29T22:14:54.643,0.00012190
2026-04-29T22:14:54.644,0.00012189
2026-04-29T22:14:54.646,0.00012180
2026-04-29T22:14:54.647,0.00012163
2026-04-29T22:14:54.649,0.00012154
2026-04-29T22:14:54.650,0.00012144
2026-04-29T22:14:54.652,0.00012140
2026-04-29T22:14:54.653,0.00012164
2026-04-29T22:14:54.655,0.00012173
2026-04-29T22:14:54.657,0.00012196
2026-04-29T22:14:54.658,0.00012197
2026-04-29T22:14:54.660,0.00012194
2026-04-29T22:14:54.661,0.00012194
2026-04-29T22:14:54.663,0.00012187
2026-04-29T22:14:54.664,0.00012187
2026-04-29T22:14:54.666,0.00012180
2026-04-29T22:14:54.667,0.00012180
2026-04-29T22:14:54.669,0.00012186
2026-04-29T22:14:54.670,0.00012198
2026-04-29T22:14:54.672,0.00012212
2026-04-29T22:14:54.673,0.00012240
2026-04-29T22:14:54.675,0.00012245
2026-04-29T22:14:54.676,0.00012236
2026-04-29T22:14:54.678,0.00012237
2026-04-29T22:14:54.679,0.00012222
2026-04-29T22:14:54.681,0.00012216
2026-04-29T22:14:54.683,0.00012196
2026-04-29T22:14:54.684,0.00012177
2026-04-29T22:14:54.686,0.00012177
2026-04-29T22:14:54.687,0.00012179
2026-04-29T22:14:54.689,0.00012202
2026-04-29T22:14:54.690,0.00012207
2026-04-29T22:14:54.692,0.00012199
2026-04-29T22:14:54.693,0.00012193
2026-04-29T22:14:54.695,0.00012190
2026-04-29T22:14:54.696,0.00012158
2026-04-29T22:14:54.698,0.00012155
2026-04-29T22:14:54.700,0.00012140
2026-04-29T22:14:54.701,0.00012137
2026-04-29T22:14:54.703,0.00012138
2026-04-29T22:14:54.704,0.00012152
2026-04-29T22:14:54.706,0.00012179
2026-04-29T22:14:54.707,0.00012201
2026-04-29T22:14:54.709,0.00012205
2026-04-29T22:14:54.710,0.00012204
2026-04-29T22:14:54.712,0.00012201
2026-04-29T22:14:54.713,0.00012200
2026-04-29T22:14:54.715,0.00012197
2026-04-29T22:14:54.716,0.00012194
2026-04-29T22:14:54.718,0.00012189
2026-04-29T22:14:54.719,0.00012194
2026-04-29T22:14:54.721,0.00012207
2026-04-29T22:14:54.723,0.00012223
2026-04-29T22:14:54.724,0.00012231
2026-04-29T22:14:54.726,0.00012233
2026-04-29T22:14:54.727,0.00012223
2026-04-29T22:14:54.729,0.00012210
2026-04-29T22:14:54.730,0.00012201
2026-04-29T22:14:54.732,0.00012185
2026-04-29T22:14:54.733,0.00012175
2026-04-29T22:14:54.735,0.00012162
2026-04-29T22:14:54.736,0.00012166
2026-04-29T22:14:54.738,0.00012175
2026-04-29T22:14:54.739,0.00012182
2026-04-29T22:14:54.741,0.00012191
2026-04-29T22:14:54.742,0.00012196
2026-04-29T22:14:54.744,0.00012193
2026-04-29T22:14:54.745,0.00012178
2026-04-29T22:14:54.747,0.00012163
2026-04-29T22:14:54.749,0.00012156
2026-04-29T22:14:54.750,0.00012156
2026-04-29T22:14:54.752,0.00012160
2026-04-29T22:14:54.753,0.00012161
2026-04-29T22:14:54.754,0.00012185
2026-04-29T22:14:54.756,0.00012200
2026-04-29T22:14:54.757,0.00012225
2026-04-29T22:14:54.759,0.00012224
2026-04-29T22:14:54.761,0.00012224
2026-04-29T22:14:54.762,0.00012215
2026-04-29T22:14:54.764,0.00012216
2026-04-29T22:14:54.765,0.00012206
2026-04-29T22:14:54.767,0.00012198
2026-04-29T22:14:54.768,0.00012191
2026-04-29T22:14:54.770,0.00012189
2026-04-29T22:14:54.771,0.00012205
2026-04-29T22:14:54.773,0.00012214
2026-04-29T22:14:54.774,0.00012222
2026-04-29T22:14:54.776,0.00012222
2026-04-29T22:14:54.777,0.00012207
2026-04-29T22:14:54.779,0.00012199
2026-04-29T22:14:54.781,0.00012180
2026-04-29T22:14:54.782,0.00012168
2026-04-29T22:14:54.784,0.00012152
2026-04-29T22:14:54.785,0.00012150
2026-04-29T22:14:54.787,0.00012153
2026-04-29T22:14:54.788,0.00012163
2026-04-29T22:14:54.790,0.00012179
2026-04-29T22:14:54.791,0.00012192
2026-04-29T22:14:54.793,0.00012194
2026-04-29T22:14:54.794,0.00012196
2026-04-29T22:14:54.796,0.00012186
2026-04-29T22:14:54.797,0.00012188
2026-04-29T22:14:54.799,0.00012184
2026-04-29T22:14:54.800,0.00012180
2026-04-29T22:14:54.802,0.00012180
2026-04-29T22:14:54.803,0.00012197
2026-04-29T22:14:54.805,0.00012215
2026-04-29T22:14:54.807,0.00012241
2026-04-29T22:14:54.808,0.00012242
2026-04-29T22:14:54.810,0.00012239
2026-04-29T22:14:54.811,0.00012234
2026-04-29T22:14:54.813,0.00012217
2026-04-29T22:14:54.814,0.00012212
2026-04-29T22:14:54.816,0.00012197
2026-04-29T22:14:54.817,0.00012182
2026-04-29T22:14:54.819,0.00012176
2026-04-29T22:14:54.820,0.00012178
2026-04-29T22:14:54.822,0.00012182
2026-04-29T22:14:54.823,0.00012201
2026-04-29T22:14:54.825,0.00012200
2026-04-29T22:14:54.826,0.00012188
2026-04-29T22:14:54.828,0.00012180
2026-04-29T22:14:54.829,0.00012168
2026-04-29T22:14:54.831,0.00012157
2026-04-29T22:14:54.833,0.00012142
2026-04-29T22:14:54.834,0.00012131
2026-04-29T22:14:54.836,0.00012132
2026-04-29T22:14:54.837,0.00012148
2026-04-29T22:14:54.839,0.00012174
2026-04-29T22:14:54.840,0.00012188
2026-04-29T22:14:54.842,0.00012193
2026-04-29T22:14:54.843,0.00012190
2026-04-29T22:14:54.845,0.00012200
2026-04-29T22:14:54.846,0.00012198
2026-04-29T22:14:54.848,0.00012194
2026-04-29T22:14:54.849,0.00012195
2026-04-29T22:14:54.851,0.00012196
2026-04-29T22:14:54.852,0.00012200
2026-04-29T22:14:54.854,0.00012210
2026-04-29T22:14:54.855,0.00012234
2026-04-29T22:14:54.857,0.00012245
2026-04-29T22:14:54.858,0.00012244
2026-04-29T22:14:54.860,0.00012244
2026-04-29T22:14:54.862,0.00012223
2026-04-29T22:14:54.863,0.00012211
2026-04-29T22:14:54.865,0.00012208
2026-04-29T22:14:54.866,0.00012186
2026-04-29T22:14:54.868,0.00012177
2026-04-29T22:14:54.869,0.00012168
2026-04-29T22:14:54.871,0.00012172
2026-04-29T22:14:54.872,0.00012177
2026-04-29T22:14:54.874,0.00012176
2026-04-29T22:14:54.875,0.00012172
2026-04-29T22:14:54.877,0.00012167
2026-04-29T22:14:54.878,0.00012168
2026-04-29T22:14:54.880,0.00012146
2026-04-29T22:14:54.881,0.00012134
2026-04-29T22:14:54.883,0.00012129
2026-04-29T22:14:54.885,0.00012134
2026-04-29T22:14:54.886,0.00012142
2026-04-29T22:14:54.888,0.00012169
2026-04-29T22:14:54.889,0.00012182
2026-04-29T22:14:54.891,0.00012200
2026-04-29T22:14:54.892,0.00012208
2026-04-29T22:14:54.894,0.00012212
2026-04-29T22:14:54.895,0.00012223
2026-04-29T22:14:54.897,0.00012223
2026-04-29T22:14:54.898,0.00012212
2026-04-29T22:14:54.900,0.00012209
2026-04-29T22:14:54.901,0.00012213
2026-04-29T22:14:54.903,0.00012211
2026-04-29T22:14:54.905,0.00012236
2026-04-29T22:14:54.906,0.00012244
2026-04-29T22:14:54.908,0.00012245
2026-04-29T22:14:54.909,0.00012242
2026-04-29T22:14:54.911,0.00012234
2026-04-29T22:14:54.912,0.00012219
2026-04-29T22:14:54.914,0.00012207
2026-04-29T22:14:54.915,0.00012189
2026-04-29T22:14:54.917,0.00012180
2026-04-29T22:14:54.918,0.00012152
2026-04-29T22:14:54.920,0.00012148
2026-04-29T22:14:54.921,0.00012158
2026-04-29T22:14:54.923,0.00012162
2026-04-29T22:14:54.924,0.00012182
2026-04-29T22:14:54.926,0.00012177
2026-04-29T22:14:54.928,0.00012173
2026-04-29T22:14:54.929,0.00012161
2026-04-29T22:14:54.931,0.00012158
2026-04-29T22:14:54.932,0.00012154
2026-04-29T22:14:54.934,0.00012149
2026-04-29T22:14:54.935,0.00012153
2026-04-29T22:14:54.937,0.00012179
2026-04-29T22:14:54.938,0.00012192
2026-04-29T22:14:54.940,0.00012207
2026-04-29T22:14:54.941,0.00012228
2026-04-29T22:14:54.943,0.00012229
2026-04-29T22:14:54.944,0.00012236
2026-04-29T22:14:54.946,0.00012230
2026-04-29T22:14:54.947,0.00012218
2026-04-29T22:14:54.949,0.00012211
2026-04-29T22:14:54.950,0.00012198
