timestamp,ch0_V_per_V
2026-04-29T22:10:16.361,0.00015794
2026-04-29T22:10:16.363,0.00016428
2026-04-29T22:10:16.364,0.00016748
2026-04-29T22:10:16.366,0.00017375
2026-04-29T22:10:16.367,0.00017960
2026-04-29T22:10:16.369,0.00018246
2026-04-29T22:10:16.370,0.00018768
2026-04-29T22:10:16.372,0.00019036
2026-04-29T22:10:16.374,0.00019563
2026-04-29T22:10:16.375,0.00019828
2026-04-29T22:10:16.377,0.00020088
2026-04-29T22:10:16.378,0.00020601
2026-04-29T22:10:16.380,0.00020857
2026-04-29T22:10:16.381,0.00021375
2026-04-29T22:10:16.383,0.00021635
2026-04-29T22:10:16.384,0.00022168
2026-04-29T22:10:16.386,0.00022438
2026-04-29T22:10:16.387,0.00022716
2026-04-29T22:10:16.389,0.00023238
2026-04-29T22:10:16.390,0.00023773
2026-04-29T22:10:16.392,0.00024048
2026-04-29T22:10:16.393,0.00024617
2026-04-29T22:10:16.395,0.00024893
2026-04-29T22:10:16.396,0.00025446
2026-04-29T22:10:16.398,0.00025720
2026-04-29T22:10:16.400,0.00026258
2026-04-29T22:10:16.401,0.00026527
2026-04-29T22:10:16.403,0.00026800
2026-04-29T22:10:16.404,0.00027353
2026-04-29T22:10:16.406,0.00027635
2026-04-29T22:10:16.407,0.00028214
2026-04-29T22:10:16.409,0.00028506
2026-04-29T22:10:16.410,0.00029063
2026-04-29T22:10:16.412,0.00029352
2026-04-29T22:10:16.413,0.00029633
2026-04-29T22:10:16.415,0.00030187
2026-04-29T22:10:16.416,0.00030731
2026-04-29T22:10:16.418,0.00030991
2026-04-29T22:10:16.420,0.00031501
2026-04-29T22:10:16.421,0.00031741
2026-04-29T22:10:16.423,0.00032219
2026-04-29T22:10:16.424,0.00032453
2026-04-29T22:10:16.426,0.00032679
2026-04-29T22:10:16.427,0.00033118
2026-04-29T22:10:16.429,0.00033332
2026-04-29T22:10:16.430,0.00033747
2026-04-29T22:10:16.432,0.00034143
2026-04-29T22:10:16.433,0.00034331
2026-04-29T22:10:16.435,0.00034671
2026-04-29T22:10:16.436,0.00034843
2026-04-29T22:10:16.438,0.00035010
2026-04-29T22:10:16.439,0.00035306
2026-04-29T22:10:16.441,0.00035459
2026-04-29T22:10:16.443,0.00035767
2026-04-29T22:10:16.444,0.00035931
2026-04-29T22:10:16.446,0.00036094
2026-04-29T22:10:16.447,0.00036399
2026-04-29T22:10:16.449,0.00036714
2026-04-29T22:10:16.450,0.00036856
2026-04-29T22:10:16.452,0.00036998
2026-04-29T22:10:16.453,0.00037267
2026-04-29T22:10:16.455,0.00037502
2026-04-29T22:10:16.456,0.00037613
2026-04-29T22:10:16.458,0.00037826
2026-04-29T22:10:16.459,0.00037931
2026-04-29T22:10:16.461,0.00038034
2026-04-29T22:10:16.462,0.00038247
2026-04-29T22:10:16.464,0.00038358
2026-04-29T22:10:16.466,0.00038582
2026-04-29T22:10:16.467,0.00038695
2026-04-29T22:10:16.469,0.00038922
2026-04-29T22:10:16.470,0.00039038
2026-04-29T22:10:16.472,0.00039261
2026-04-29T22:10:16.473,0.00039356
2026-04-29T22:10:16.475,0.00039550
2026-04-29T22:10:16.476,0.00039627
2026-04-29T22:10:16.478,0.00039758
2026-04-29T22:10:16.479,0.00039810
2026-04-29T22:10:16.481,0.00039895
2026-04-29T22:10:16.482,0.00039938
2026-04-29T22:10:16.484,0.00039979
2026-04-29T22:10:16.485,0.00039998
2026-04-29T22:10:16.487,0.00040011
2026-04-29T22:10:16.488,0.00040022
2026-04-29T22:10:16.490,0.00040017
2026-04-29T22:10:16.492,0.00040014
2026-04-29T22:10:16.493,0.00040005
2026-04-29T22:10:16.495,0.00039990
2026-04-29T22:10:16.496,0.00039973
2026-04-29T22:10:16.498,0.00039940
2026-04-29T22:10:16.499,0.00039910
2026-04-29T22:10:16.501,0.00039878
2026-04-29T22:10:16.502,0.00039789
2026-04-29T22:10:16.504,0.00039673
2026-04-29T22:10:16.505,0.00039600
2026-04-29T22:10:16.507,0.00039432
2026-04-29T22:10:16.508,0.00039345
2026-04-29T22:10:16.510,0.00039141
2026-04-29T22:10:16.511,0.00039023
2026-04-29T22:10:16.513,0.00038914
2026-04-29T22:10:16.514,0.00038683
2026-04-29T22:10:16.516,0.00038562
2026-04-29T22:10:16.518,0.00038330
2026-04-29T22:10:16.519,0.00038212
2026-04-29T22:10:16.521,0.00037974
2026-04-29T22:10:16.522,0.00037858
2026-04-29T22:10:16.524,0.00037607
2026-04-29T22:10:16.525,0.00037477
2026-04-29T22:10:16.527,0.00037209
2026-04-29T22:10:16.528,0.00037061
2026-04-29T22:10:16.530,0.00036751
2026-04-29T22:10:16.531,0.00036596
2026-04-29T22:10:16.533,0.00036264
2026-04-29T22:10:16.535,0.00036096
2026-04-29T22:10:16.536,0.00035922
2026-04-29T22:10:16.538,0.00035564
2026-04-29T22:10:16.539,0.00035389
2026-04-29T22:10:16.541,0.00035037
2026-04-29T22:10:16.542,0.00034857
2026-04-29T22:10:16.544,0.00034521
2026-04-29T22:10:16.545,0.00034348
2026-04-29T22:10:16.547,0.00034012
2026-04-29T22:10:16.548,0.00033844
2026-04-29T22:10:16.550,0.00033539
2026-04-29T22:10:16.551,0.00033381
2026-04-29T22:10:16.553,0.00033060
