timestamp,ch0_V_per_V,ch1_V_per_V,ch2_V_per_V,ch3_V_per_V
2026-04-20T18:45:56.429,0.00001415,-0.00064541,-0.00014318,-0.00008563
2026-04-20T18:45:56.430,0.00001415,-0.00064541,-0.00014318,-0.00008557
2026-04-20T18:45:56.432,0.00001311,-0.00064541,-0.00014318,-0.00008557
2026-04-20T18:45:56.434,0.00001311,-0.00064541,-0.00014318,-0.00008557
2026-04-20T18:45:56.435,0.00001311,-0.00064367,-0.00014318,-0.00008557
2026-04-20T18:45:56.437,0.00001311,-0.00064367,-0.00014127,-0.00008557
2026-04-20T18:45:56.438,0.00001311,-0.00064367,-0.00014127,-0.00008527
2026-04-20T18:45:56.440,0.00001311,-0.00064367,-0.00014127,-0.00008527
2026-04-20T18:45:56.441,0.00001265,-0.00064367,-0.00014127,-0.00008527
2026-04-20T18:45:56.443,0.00001265,-0.00064261,-0.00014127,-0.00008527
2026-04-20T18:45:56.444,0.00001265,-0.00064261,-0.00014100,-0.00008527
2026-04-20T18:45:56.446,0.00001265,-0.00064261,-0.00014100,-0.00008527
2026-04-20T18:45:56.447,0.00001265,-0.00064261,-0.00014100,-0.00008517
2026-04-20T18:45:56.449,0.00001281,-0.00064261,-0.00014100,-0.00008517
2026-04-20T18:45:56.450,0.00001281,-0.00064039,-0.00014100,-0.00008517
2026-04-20T18:45:56.452,0.00001281,-0.00064039,-0.00014100,-0.00008517
2026-04-20T18:45:56.453,0.00001281,-0.00064039,-0.00013920,-0.00008517
2026-04-20T18:45:56.455,0.00001281,-0.00064039,-0.00013920,-0.00008511
2026-04-20T18:45:56.457,0.00001337,-0.00064039,-0.00013920,-0.00008511
2026-04-20T18:45:56.458,0.00001337,-0.00063967,-0.00013920,-0.00008511
2026-04-20T18:45:56.460,0.00001337,-0.00063967,-0.00013920,-0.00008511
2026-04-20T18:45:56.461,0.00001337,-0.00063967,-0.00013769,-0.00008511
2026-04-20T18:45:56.463,0.00001337,-0.00063967,-0.00013769,-0.00008557
2026-04-20T18:45:56.464,0.00001258,-0.00063967,-0.00013769,-0.00008557
2026-04-20T18:45:56.466,0.00001258,-0.00063967,-0.00013769,-0.00008557
2026-04-20T18:45:56.467,0.00001258,-0.00063807,-0.00013769,-0.00008557
2026-04-20T18:45:56.469,0.00001258,-0.00063807,-0.00013543,-0.00008557
2026-04-20T18:45:56.470,0.00001258,-0.00063807,-0.00013543,-0.00008568
2026-04-20T18:45:56.472,0.00001283,-0.00063807,-0.00013543,-0.00008568
2026-04-20T18:45:56.473,0.00001283,-0.00063807,-0.00013543,-0.00008568
2026-04-20T18:45:56.475,0.00001283,-0.00063687,-0.00013543,-0.00008568
2026-04-20T18:45:56.477,0.00001283,-0.00063687,-0.00013354,-0.00008568
2026-04-20T18:45:56.478,0.00001283,-0.00063687,-0.00013354,-0.00008396
2026-04-20T18:45:56.480,0.00001283,-0.00063687,-0.00013354,-0.00008396
2026-04-20T18:45:56.481,0.00001312,-0.00063687,-0.00013354,-0.00008396
2026-04-20T18:45:56.483,0.00001312,-0.00063726,-0.00013354,-0.00008396
2026-04-20T18:45:56.484,0.00001312,-0.00063726,-0.00013353,-0.00008396
2026-04-20T18:45:56.486,0.00001312,-0.00063726,-0.00013353,-0.00008396
2026-04-20T18:45:56.487,0.00001312,-0.00063726,-0.00013353,-0.00008404
2026-04-20T18:45:56.489,0.00001298,-0.00063726,-0.00013353,-0.00008404
2026-04-20T18:45:56.490,0.00001298,-0.00063757,-0.00013353,-0.00008404
2026-04-20T18:45:56.492,0.00001298,-0.00063757,-0.00013190,-0.00008404
2026-04-20T18:45:56.493,0.00001298,-0.00063757,-0.00013190,-0.00008404
2026-04-20T18:45:56.495,0.00001298,-0.00063757,-0.00013190,-0.00008372
2026-04-20T18:45:56.497,0.00001272,-0.00063757,-0.00013190,-0.00008372
2026-04-20T18:45:56.498,0.00001272,-0.00063578,-0.00013190,-0.00008372
2026-04-20T18:45:56.500,0.00001272,-0.00063578,-0.00013190,-0.00008372
2026-04-20T18:45:56.501,0.00001272,-0.00063578,-0.00013031,-0.00008372
2026-04-20T18:45:56.503,0.00001272,-0.00063578,-0.00013031,-0.00008455
2026-04-20T18:45:56.504,0.00001298,-0.00063578,-0.00013031,-0.00008455
2026-04-20T18:45:56.506,0.00001298,-0.00063578,-0.00013031,-0.00008455
2026-04-20T18:45:56.507,0.00001298,-0.00063460,-0.00013031,-0.00008455
2026-04-20T18:45:56.509,0.00001298,-0.00063460,-0.00012861,-0.00008455
2026-04-20T18:45:56.510,0.00001298,-0.00063460,-0.00012861,-0.00008424
2026-04-20T18:45:56.512,0.00001298,-0.00063460,-0.00012861,-0.00008424
2026-04-20T18:45:56.513,0.00001294,-0.00063460,-0.00012861,-0.00008424
2026-04-20T18:45:56.515,0.00001294,-0.00063425,-0.00012861,-0.00008424
2026-04-20T18:45:56.516,0.00001294,-0.00063425,-0.00012674,-0.00008424
2026-04-20T18:45:56.518,0.00001294,-0.00063425,-0.00012674,-0.00008304
2026-04-20T18:45:56.520,0.00001294,-0.00063425,-0.00012674,-0.00008304
2026-04-20T18:45:56.521,0.00001259,-0.00063425,-0.00012674,-0.00008304
2026-04-20T18:45:56.523,0.00001259,-0.00063378,-0.00012674,-0.00008304
2026-04-20T18:45:56.524,0.00001259,-0.00063378,-0.00012466,-0.00008304
2026-04-20T18:45:56.526,0.00001259,-0.00063378,-0.00012466,-0.00008304
2026-04-20T18:45:56.527,0.00001259,-0.00063378,-0.00012466,-0.00008298
2026-04-20T18:45:56.529,0.00001317,-0.00063378,-0.00012466,-0.00008298
2026-04-20T18:45:56.530,0.00001317,-0.00063298,-0.00012466,-0.00008298
2026-04-20T18:45:56.532,0.00001317,-0.00063298,-0.00012466,-0.00008298
2026-04-20T18:45:56.533,0.00001317,-0.00063298,-0.00012296,-0.00008298
2026-04-20T18:45:56.535,0.00001317,-0.00063298,-0.00012296,-0.00008416
2026-04-20T18:45:56.536,0.00001322,-0.00063298,-0.00012296,-0.00008416
2026-04-20T18:45:56.538,0.00001322,-0.00063298,-0.00012296,-0.00008416
2026-04-20T18:45:56.539,0.00001322,-0.00063222,-0.00012296,-0.00008416
2026-04-20T18:45:56.541,0.00001322,-0.00063222,-0.00012131,-0.00008416
2026-04-20T18:45:56.542,0.00001322,-0.00063222,-0.00012131,-0.00008384
2026-04-20T18:45:56.544,0.00001272,-0.00063222,-0.00012131,-0.00008384
2026-04-20T18:45:56.546,0.00001272,-0.00063222,-0.00012131,-0.00008384
2026-04-20T18:45:56.547,0.00001272,-0.00063128,-0.00012131,-0.00008384
2026-04-20T18:45:56.549,0.00001272,-0.00063128,-0.00012017,-0.00008384
2026-04-20T18:45:56.550,0.00001272,-0.00063128,-0.00012017,-0.00008279
2026-04-20T18:45:56.552,0.00001272,-0.00063128,-0.00012017,-0.00008279
2026-04-20T18:45:56.553,0.00001305,-0.00063128,-0.00012017,-0.00008279
2026-04-20T18:45:56.555,0.00001305,-0.00063020,-0.00012017,-0.00008279
2026-04-20T18:45:56.556,0.00001305,-0.00063020,-0.00011895,-0.00008279
2026-04-20T18:45:56.558,0.00001305,-0.00063020,-0.00011895,-0.00008279
2026-04-20T18:45:56.559,0.00001305,-0.00063020,-0.00011895,-0.00008263
2026-04-20T18:45:56.561,0.00001300,-0.00063020,-0.00011895,-0.00008263
2026-04-20T18:45:56.562,0.00001300,-0.00062937,-0.00011895,-0.00008263
2026-04-20T18:45:56.564,0.00001300,-0.00062937,-0.00011710,-0.00008263
2026-04-20T18:45:56.565,0.00001300,-0.00062937,-0.00011710,-0.00008263
2026-04-20T18:45:56.567,0.00001300,-0.00062937,-0.00011710,-0.00008189
2026-04-20T18:45:56.569,0.00001283,-0.00062937,-0.00011710,-0.00008189
2026-04-20T18:45:56.570,0.00001283,-0.00062806,-0.00011710,-0.00008189
2026-04-20T18:45:56.572,0.00001283,-0.00062806,-0.00011710,-0.00008189
2026-04-20T18:45:56.573,0.00001283,-0.00062806,-0.00011535,-0.00008189
2026-04-20T18:45:56.575,0.00001283,-0.00062806,-0.00011535,-0.00007992
2026-04-20T18:45:56.576,0.00001306,-0.00062806,-0.00011535,-0.00007992
2026-04-20T18:45:56.578,0.00001306,-0.00062806,-0.00011535,-0.00007992
2026-04-20T18:45:56.579,0.00001306,-0.00062759,-0.00011535,-0.00007992
2026-04-20T18:45:56.581,0.00001306,-0.00062759,-0.00011417,-0.00007992
