timestamp,ch0_V_per_V,ch1_V_per_V,ch2_V_per_V,ch3_V_per_V
2026-04-20T18:47:31.625,0.00001677,0.00002516,0.00056509,0.00023816
2026-04-20T18:47:31.627,0.00001677,0.00002516,0.00056663,0.00023816
2026-04-20T18:47:31.628,0.00001677,0.00002516,0.00056663,0.00023964
2026-04-20T18:47:31.630,0.00001677,0.00002516,0.00056663,0.00023964
2026-04-20T18:47:31.631,0.00001677,0.00002571,0.00056663,0.00023964
2026-04-20T18:47:31.633,0.00001327,0.00002571,0.00056663,0.00023964
2026-04-20T18:47:31.634,0.00001327,0.00002571,0.00056672,0.00023964
2026-04-20T18:47:31.636,0.00001327,0.00002571,0.00056672,0.00023964
2026-04-20T18:47:31.637,0.00001327,0.00002571,0.00056672,0.00023927
2026-04-20T18:47:31.639,0.00001327,0.00002655,0.00056672,0.00023927
2026-04-20T18:47:31.640,0.00001311,0.00002655,0.00056672,0.00023927
2026-04-20T18:47:31.642,0.00001311,0.00002655,0.00056672,0.00023927
2026-04-20T18:47:31.643,0.00001311,0.00002655,0.00056714,0.00023927
2026-04-20T18:47:31.645,0.00001311,0.00002655,0.00056714,0.00024016
2026-04-20T18:47:31.647,0.00001311,0.00002708,0.00056714,0.00024016
2026-04-20T18:47:31.648,0.00001342,0.00002708,0.00056714,0.00024016
2026-04-20T18:47:31.650,0.00001342,0.00002708,0.00056714,0.00024016
2026-04-20T18:47:31.651,0.00001342,0.00002708,0.00056742,0.00024016
2026-04-20T18:47:31.653,0.00001342,0.00002708,0.00056742,0.00024099
2026-04-20T18:47:31.654,0.00001342,0.00002740,0.00056742,0.00024099
2026-04-20T18:47:31.656,0.00001342,0.00002740,0.00056742,0.00024099
2026-04-20T18:47:31.657,0.00001348,0.00002740,0.00056742,0.00024099
2026-04-20T18:47:31.659,0.00001348,0.00002740,0.00056799,0.00024099
2026-04-20T18:47:31.660,0.00001348,0.00002740,0.00056799,0.00024229
2026-04-20T18:47:31.662,0.00001348,0.00002740,0.00056799,0.00024229
2026-04-20T18:47:31.663,0.00001348,0.00002799,0.00056799,0.00024229
2026-04-20T18:47:31.665,0.00001335,0.00002799,0.00056799,0.00024229
2026-04-20T18:47:31.666,0.00001335,0.00002799,0.00056911,0.00024229
2026-04-20T18:47:31.668,0.00001335,0.00002799,0.00056911,0.00024229
2026-04-20T18:47:31.670,0.00001335,0.00002799,0.00056911,0.00024218
2026-04-20T18:47:31.671,0.00001335,0.00002912,0.00056911,0.00024218
2026-04-20T18:47:31.673,0.00001344,0.00002912,0.00056911,0.00024218
2026-04-20T18:47:31.674,0.00001344,0.00002912,0.00056935,0.00024218
2026-04-20T18:47:31.676,0.00001344,0.00002912,0.00056935,0.00024218
2026-04-20T18:47:31.677,0.00001344,0.00002912,0.00056935,0.00024387
2026-04-20T18:47:31.679,0.00001344,0.00003009,0.00056935,0.00024387
2026-04-20T18:47:31.680,0.00001335,0.00003009,0.00056935,0.00024387
2026-04-20T18:47:31.682,0.00001335,0.00003009,0.00056935,0.00024387
2026-04-20T18:47:31.683,0.00001335,0.00003009,0.00056940,0.00024387
2026-04-20T18:47:31.685,0.00001335,0.00003009,0.00056940,0.00024457
2026-04-20T18:47:31.686,0.00001335,0.00002976,0.00056940,0.00024457
2026-04-20T18:47:31.688,0.00001335,0.00002976,0.00056940,0.00024457
2026-04-20T18:47:31.690,0.00001320,0.00002976,0.00056940,0.00024457
2026-04-20T18:47:31.691,0.00001320,0.00002976,0.00057004,0.00024457
